date,trends
2023-07-07,57.62
2023-07-08,49.58
2023-07-09,40.28
2023-07-10,60.04
2023-07-11,59.28
2023-07-12,76.0
2023-07-13,52.44
2023-07-14,75.24
2023-07-15,60.04
2023-07-16,39.6
2023-07-17,37.4
2023-07-18,33.0
2023-07-19,29.15
2023-07-20,29.7
2023-07-21,27.5
2023-07-22,28.6
2023-07-23,31.62
2023-07-24,35.96
2023-07-25,44.02
2023-07-26,46.5
2023-07-27,37.82
2023-07-28,28.52
2023-07-29,36.58
2023-07-30,32.64
2023-07-31,38.4
2023-08-01,44.16
2023-08-02,48.0
2023-08-03,50.56
2023-08-04,45.44
2023-08-05,37.12
2023-08-06,48.51
2023-08-07,32.76
2023-08-08,45.99
2023-08-09,43.47
2023-08-10,28.35
2023-08-11,40.95
2023-08-12,47.25
2023-08-13,33.63
2023-08-14,45.03
2023-08-15,34.2
2023-08-16,37.62
2023-08-17,31.35
2023-08-18,27.36
2023-08-19,36.48
2023-08-20,22.26
2023-08-21,34.45
2023-08-22,36.57
2023-08-23,37.63
2023-08-24,23.32
2023-08-25,25.97
2023-08-26,15.9
2023-08-27,33.39
2023-08-28,44.1
2023-08-29,35.28
2023-08-30,50.4
2023-08-31,46.62
