date,trends
2023-08-15,39.65
2023-08-16,42.7
2023-08-17,34.77
2023-08-18,37.82
2023-08-19,27.45
2023-08-20,24.78
2023-08-21,28.91
2023-08-22,37.76
2023-08-23,38.94
2023-08-24,35.4
2023-08-25,36.58
2023-08-26,31.27
2023-08-27,27.3
2023-08-28,42.25
2023-08-29,44.2
2023-08-30,41.6
2023-08-31,44.2
