date,trends
2021-02-01,32.0
2021-02-02,16.0
2021-02-03,43.52
2021-02-04,26.88
2021-02-05,16.0
2021-02-06,53.12
2021-02-07,67.08
2021-02-08,50.7
2021-02-09,28.86
2021-02-10,37.44
2021-02-11,28.08
2021-02-12,31.98
2021-02-13,76.44
2021-02-14,29.48
2021-02-15,35.51
2021-02-16,27.47
2021-02-17,35.51
2021-02-18,27.47
2021-02-19,20.1
2021-02-20,29.48
2021-02-21,20.14
2021-02-22,22.26
2021-02-23,40.28
2021-02-24,13.78
2021-02-25,23.32
2021-02-26,21.2
2021-02-27,20.67
2021-02-28,9.52
2021-03-01,14.96
2021-03-02,42.16
2021-03-03,27.2
2021-03-04,40.8
2021-03-05,41.48
2021-03-06,34.0
2021-03-07,27.01
2021-03-08,53.29
2021-03-09,17.52
2021-03-10,41.61
2021-03-11,50.37
2021-03-12,32.85
2021-03-13,26.28
2021-03-14,48.0
2021-03-15,27.52
2021-03-16,25.6
2021-03-17,30.72
2021-03-18,33.92
2021-03-19,8.32
2021-03-20,7.68
2021-03-21,22.08
2021-03-22,27.84
2021-03-23,14.4
2021-03-24,13.44
2021-03-25,19.68
2021-03-26,17.28
2021-03-27,13.92
2021-03-28,28.52
2021-03-29,30.38
2021-03-30,27.28
2021-03-31,26.04
2021-04-01,0.0
2021-04-02,27.9
2021-04-03,0.0
2021-04-04,31.68
2021-04-05,26.4
2021-04-06,36.3
2021-04-07,23.76
2021-04-08,17.82
2021-04-09,37.62
2021-04-10,20.46
2021-04-11,25.01
2021-04-12,33.55
2021-04-13,20.74
2021-04-14,31.72
2021-04-15,29.28
2021-04-16,27.45
2021-04-17,26.23
2021-04-18,39.2
2021-04-19,23.8
2021-04-20,21.7
2021-04-21,33.6
2021-04-22,30.1
2021-04-23,26.6
2021-04-24,53.9
2021-04-25,18.24
2021-04-26,11.4
2021-04-27,18.81
2021-04-28,19.38
2021-04-29,23.94
2021-04-30,15.39
2021-05-01,21.09
2021-05-02,40.5
2021-05-03,40.5
2021-05-04,43.74
2021-05-05,81.0
2021-05-06,55.89
2021-05-07,17.82
2021-05-08,25.11
2021-05-09,15.6
2021-05-10,36.4
2021-05-11,35.75
2021-05-12,23.4
2021-05-13,30.55
2021-05-14,36.4
2021-05-15,31.85
2021-05-16,37.63
2021-05-17,48.28
2021-05-18,54.67
2021-05-19,7.81
2021-05-20,12.78
2021-05-21,62.48
2021-05-22,0.0
2021-05-23,47.52
2021-05-24,20.88
2021-05-25,17.28
2021-05-26,45.36
2021-05-27,48.96
2021-05-28,42.48
2021-05-29,22.32
2021-05-30,0.0
2021-05-31,37.44
2021-06-01,38.88
2021-06-02,34.56
2021-06-03,37.44
2021-06-04,23.04
2021-06-05,37.44
2021-06-06,70.2
2021-06-07,49.92
2021-06-08,37.44
2021-06-09,45.24
2021-06-10,49.14
2021-06-11,49.14
2021-06-12,40.56
2021-06-13,22.1
